xunit, xunit_low, fitted_data, total_model, Nnbb_invcoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
6187.5, 6180, 0, 4.26264e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26264e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140791
6202.5, 6195, 0, 4.37789e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37789e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140923
6217.5, 6210, 0, 4.44464e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44464e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140998
6232.5, 6225, 0, 4.56395e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56395e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.141129
6247.5, 6240, 0, 4.63683e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63683e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.141208
6262.5, 6255, 0, 4.76365e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76365e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.141342
6277.5, 6270, 0, 4.86559e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86559e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.141448
6292.5, 6285, 0, 4.97735e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97735e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.141561
6307.5, 6300, 0, 5.09034e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09034e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.141673
6322.5, 6315, 0, 5.20591e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20591e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.141785
6337.5, 6330, 0, 5.32659e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32659e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.1419
6352.5, 6345, 0, 5.443e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.443e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.142008
6367.5, 6360, 0, 5.59306e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59306e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.142144
6382.5, 6375, 0, 5.70609e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70609e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.142244
6397.5, 6390, 0, 5.87259e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87259e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.142389
6412.5, 6405, 0, 6.02345e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02345e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.142517
6427.5, 6420, 0, 6.16389e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16389e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.142633
6442.5, 6435, 0, 6.33553e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33553e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.142771
6457.5, 6450, 0, 6.47933e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47933e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.142884
6472.5, 6465, 0, 6.65682e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.65682e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.143021
6487.5, 6480, 0, 6.84015e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84015e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.143158
6502.5, 6495, 0, 7.03254e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03254e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.143299
6517.5, 6510, 0, 7.22692e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22692e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.143437
6532.5, 6525, 0, 7.42694e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42694e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.143576
6547.5, 6540, 0, 7.61022e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61022e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.1437
6562.5, 6555, 0, 7.83621e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.83621e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.143849
6577.5, 6570, 0, 8.0947e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0947e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.144015
6592.5, 6585, 0, 8.31668e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31668e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.144153
6607.5, 6600, 0, 8.54463e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.54463e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.144291
6622.5, 6615, 0, 8.79442e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.79442e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.144439
6637.5, 6630, 0, 9.06822e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06822e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.144596
6652.5, 6645, 0, 9.37238e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.37238e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.144766
6667.5, 6660, 0, 9.65551e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65551e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.144919
6682.5, 6675, 0, 9.93765e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93765e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.145067
6697.5, 6690, 0, 0.000102579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000102579, 0.5, 0, 0.5, 0, 0.5, 0, -0.145231
6712.5, 6705, 0, 0.000106136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000106136, 0.5, 0, 0.5, 0, 0.5, 0, -0.145407
6727.5, 6720, 0, 0.000109626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000109626, 0.5, 0, 0.5, 0, 0.5, 0, -0.145575
6742.5, 6735, 0, 0.00011351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00011351, 0.5, 0, 0.5, 0, 0.5, 0, -0.145755
6757.5, 6750, 0, 0.00011752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00011752, 0.5, 0, 0.5, 0, 0.5, 0, -0.145936
6772.5, 6765, 0, 0.000121703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000121703, 0.5, 0, 0.5, 0, 0.5, 0, -0.158428
6787.5, 6780, 0, 0.0001261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0001261, 0.5, 0, 0.5, 0, 0.5, 0, -0.158651
6802.5, 6795, 0, 0.000130551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000130551, 0.5, 0, 0.5, 0, 0.5, 0, -0.158869
6817.5, 6810, 0, 0.0001351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0001351, 0.5, 0, 0.5, 0, 0.5, 0, -0.159084
6832.5, 6825, 0, 0.00013948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00013948, 0.5, 0, 0.5, 0, 0.5, 0, -0.159285
6847.5, 6840, 0, 0.000144971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000144971, 0.5, 0, 0.5, 0, 0.5, 0, -0.159529
6862.5, 6855, 0, 0.000150562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000150562, 0.5, 0, 0.5, 0, 0.5, 0, -0.159768
6877.5, 6870, 0, 0.00015634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00015634, 0.5, 0, 0.5, 0, 0.5, 0, -0.160007
6892.5, 6885, 0, 0.000162392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000162392, 0.5, 0, 0.5, 0, 0.5, 0, -0.160248
6907.5, 6900, 0, 0.000169469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000169469, 0.5, 0, 0.5, 0, 0.5, 0, -0.16052
6922.5, 6915, 0, 0.000175984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000175984, 0.5, 0, 0.5, 0, 0.5, 0, -0.16076
6937.5, 6930, 0, 0.000183847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000183847, 0.5, 0, 0.5, 0, 0.5, 0, -0.16104
6952.5, 6945, 0, 0.000191326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000191326, 0.5, 0, 0.5, 0, 0.5, 0, -0.161295
6967.5, 6960, 0, 0.000199262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000199262, 0.5, 0, 0.5, 0, 0.5, 0, -0.161556
6982.5, 6975, 0, 0.000208186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000208186, 0.5, 0, 0.5, 0, 0.5, 0, -0.161838
6997.5, 6990, 0, 0.000217949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000217949, 0.5, 0, 0.5, 0, 0.5, 0, -0.162134
7012.5, 7005, 0, 0.000228083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000228083, 0.5, 0, 0.5, 0, 0.5, 0, -0.162428
7027.5, 7020, 0, 0.000238331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000238331, 0.5, 0, 0.5, 0, 0.5, 0, -0.162712
7042.5, 7035, 0, 0.000250163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000250163, 0.5, 0, 0.5, 0, 0.5, 0, -0.163027
7057.5, 7050, 0, 0.000262325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000262325, 0.5, 0, 0.5, 0, 0.5, 0, -0.163336
7072.5, 7065, 0, 0.000275389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000275389, 0.5, 0, 0.5, 0, 0.5, 0, -0.163653
7087.5, 7080, 0, 0.00028969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00028969, 0.5, 0, 0.5, 0, 0.5, 0, -0.163985
7102.5, 7095, 0, 0.000305086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000305086, 0.5, 0, 0.5, 0, 0.5, 0, -0.164324
7117.5, 7110, 0, 0.00032143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00032143, 0.5, 0, 0.5, 0, 0.5, 0, -0.164668
7132.5, 7125, 0, 0.000339969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000339969, 0.5, 0, 0.5, 0, 0.5, 0, -0.177529
7147.5, 7140, 0, 0.000358583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000358583, 0.5, 0, 0.5, 0, 0.5, 0, -0.177946
7162.5, 7155, 0, 0.000380208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000380208, 0.5, 0, 0.5, 0, 0.5, 0, -0.178405
7177.5, 7170, 0, 0.000402701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000402701, 0.5, 0, 0.5, 0, 0.5, 0, -0.178857
7192.5, 7185, 0, 0.000427791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000427791, 0.5, 0, 0.5, 0, 0.5, 0, -0.179333
7207.5, 7200, 0, 0.000456048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000456048, 0.5, 0, 0.5, 0, 0.5, 0, -0.179839
7222.5, 7215, 0, 0.000485788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000485788, 0.5, 0, 0.5, 0, 0.5, 0, -0.180341
7237.5, 7230, 0, 0.000518707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000518707, 0.5, 0, 0.5, 0, 0.5, 0, -0.180863
7252.5, 7245, 0, 0.000556018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000556018, 0.5, 0, 0.5, 0, 0.5, 0, -0.181419
7267.5, 7260, 0, 0.000596758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000596758, 0.5, 0, 0.5, 0, 0.5, 0, -0.181986
7282.5, 7275, 0, 0.00064258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00064258, 0.5, 0, 0.5, 0, 0.5, 0, -0.182582
7297.5, 7290, 0, 0.000692798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000692798, 0.5, 0, 0.5, 0, 0.5, 0, -0.18319
7312.5, 7305, 0, 0.000749728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000749728, 0.5, 0, 0.5, 0, 0.5, 0, -0.196453
7327.5, 7320, 0, 0.000814969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000814969, 0.5, 0, 0.5, 0, 0.5, 0, -0.197244
7342.5, 7335, 0, 0.000887454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000887454, 0.5, 0, 0.5, 0, 0.5, 0, -0.198056
7357.5, 7350, 0, 0.000970226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000970226, 0.5, 0, 0.5, 0, 0.5, 0, -0.198909
7372.5, 7365, 0, 0.00106484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00106484, 0.5, 0, 0.5, 0, 0.5, 0, -0.199804
7387.5, 7380, 0, 0.00117569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00117569, 0.5, 0, 0.5, 0, 0.5, 0, -0.20076
7402.5, 7395, 0, 0.0013021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013021, 0.5, 0, 0.5, 0, 0.5, 0, -0.201751
7417.5, 7410, 0, 0.00145055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00145055, 0.5, 0, 0.5, 0, 0.5, 0, -0.215566
7432.5, 7425, 0, 0.00162921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162921, 0.5, 0, 0.5, 0, 0.5, 0, -0.216876
7447.5, 7440, 0, 0.00184054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00184054, 0.5, 0, 0.5, 0, 0.5, 0, -0.218258
7462.5, 7455, 0, 0.00209605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00209605, 0.5, 0, 0.5, 0, 0.5, 0, -0.219739
7477.5, 7470, 0, 0.00240821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240821, 0.5, 0, 0.5, 0, 0.5, 0, -0.234156
7492.5, 7485, 0, 0.00279399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00279399, 0.5, 0, 0.5, 0, 0.5, 0, -0.236104
7507.5, 7500, 0, 0.00328089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00328089, 0.5, 0, 0.5, 0, 1.5, 0, -0.238222
7522.5, 7515, 0, 0.00391019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00391019, 0.5, 0, 0.5, 0, 1.5, 0, -0.253525
7537.5, 7530, 0, 0.00473865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00473865, 0.5, 0, 0.5, 0, 1.5, 0, -0.256411
7552.5, 7545, 0, 0.00585704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00585704, 0.5, 0, 0.5, 0, 1.5, 0, -0.272706
7567.5, 7560, 0, 0.00742345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00742345, 0.5, 0, 0.5, 0, 1.5, 0, -0.276707
7582.5, 7575, 0, 0.00936824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00936824, 0.5, 0, 0.5, 0, 1.5, 0, -0.294078
7597.5, 7590, 0, 0.00849132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00849132, 0.5, 0, 0.5, 0, 1.5, 0, -0.292238
7612.5, 7605, 0, 0.00236182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00236182, 0.5, 0, 0.5, 0, 0.5, 0, -0.221105
7627.5, 7620, 0, 7.08588e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.08588e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.143337
7642.5, 7635, 0, 5.66989e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66989e-08, 0.5, 0, 0.5, 0, 0.5, 0, -0.0861277
7657.5, 7650, 0, 8.36267e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36267e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0686587
7672.5, 7665, 0, 1.67253e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67253e-10, 0.5, 0, 0.5, 0, 0.5, 0, -0.0667801
