energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
4469, 0.00257031, 0.00257031, 0.00128515, 0.000642576, 0, 0.00706834
4484, 0.000642576, 0.00385546, 0.00257031, 0, 0, 0.00706834
4499, 0.00192773, 0.00449804, 0.000642576, 0, 0.000642576, 0.00771092
4514, 0.00192773, 0.00192773, 0.000642576, 0, 0.00128515, 0.00578319
4529, 0.00385546, 0.00449804, 0.00192773, 0, 0.00128515, 0.0115664
4544, 0.00321288, 0.00385546, 0.00128515, 0, 0.00192773, 0.0102812
4559, 0.00385546, 0.00449804, 0.00128515, 0.000642576, 0.00321288, 0.0134941
4574, 0.00257031, 0.00835349, 0.00578319, 0, 0.00449804, 0.021205
4589, 0.00192773, 0.00257031, 0.00192773, 0, 0.00128515, 0.00771092
4604, 0.00449804, 0.00642576, 0.00128515, 0, 0.00385546, 0.0160644
4619, 0.00257031, 0.00449804, 0.00449804, 0, 0.00128515, 0.0128515
4634, 0.00257031, 0.00514061, 0.00128515, 0, 0.00321288, 0.012209
4649, 0.00385546, 0.00963865, 0.00128515, 0.000642576, 0.00192773, 0.0173496
4664, 0.00192773, 0.00771092, 0.00128515, 0.000642576, 0.00192773, 0.0134941
4679, 0.00321288, 0.00385546, 0.00257031, 0.00128515, 0.00257031, 0.0134941
4694, 0.00385546, 0.0102812, 0.00192773, 0, 0.00128515, 0.0173496
4709, 0.00385546, 0.00257031, 0, 0.000642576, 0, 0.00706834
4724, 0.00257031, 0.00963865, 0.00257031, 0, 0.00192773, 0.016707
4739, 0.00514061, 0.0109238, 0.00192773, 0, 0.00321288, 0.021205
4754, 0.00257031, 0.0147793, 0.00257031, 0, 0.00192773, 0.0218476
4769, 0.00578319, 0.00899607, 0.00192773, 0, 0.00321288, 0.0199199
4784, 0.00192773, 0.00642576, 0.00257031, 0, 0.00449804, 0.0154218
4799, 0.00385546, 0.00385546, 0.00257031, 0.000642576, 0.00128515, 0.012209
4814, 0.00385546, 0.0102812, 0.00449804, 0.000642576, 0.00257031, 0.0218476
4829, 0.00321288, 0.00899607, 0.00192773, 0, 0.00449804, 0.0186347
4844, 0.00771092, 0.0109238, 0.00257031, 0, 0.00514061, 0.0263456
4859, 0.00642576, 0.0115664, 0.00321288, 0, 0.00321288, 0.0244179
4874, 0.00642576, 0.00899607, 0.00128515, 0.000642576, 0.00128515, 0.0186347
4889, 0.00514061, 0.00835349, 0.00449804, 0.000642576, 0.00192773, 0.0205624
4904, 0.00578319, 0.0154218, 0.00321288, 0, 0.00449804, 0.0289159
4919, 0.00578319, 0.0134941, 0.00192773, 0.00128515, 0.00578319, 0.0282734
4934, 0.00706834, 0.0173496, 0.00642576, 0, 0.00192773, 0.0327714
4949, 0.00899607, 0.0134941, 0.00578319, 0, 0.00449804, 0.0327714
4964, 0.00899607, 0.021205, 0.00385546, 0, 0.00449804, 0.0385546
4979, 0.00771092, 0.0102812, 0.00321288, 0.000642576, 0.00642576, 0.0282734
4994, 0.016707, 0.0257031, 0.00706834, 0.000642576, 0.00578319, 0.0559042
5009, 0.00835349, 0.0231328, 0.00642576, 0, 0.00321288, 0.0411249
5024, 0.00835349, 0.0263456, 0.00771092, 0.000642576, 0.00642576, 0.0494784
5039, 0.00899607, 0.0289159, 0.00899607, 0.00192773, 0.00899607, 0.0578319
5054, 0.0141367, 0.0314862, 0.00642576, 0.00257031, 0.00963865, 0.0642576
5069, 0.00899607, 0.0346991, 0.0102812, 0.00192773, 0.00835349, 0.0642576
5084, 0.0160644, 0.0398397, 0.0115664, 0.000642576, 0.012209, 0.0803221
5099, 0.0154218, 0.0411249, 0.00771092, 0.00257031, 0.00642576, 0.0732537
5114, 0.0237753, 0.0520487, 0.0128515, 0.00128515, 0.00963865, 0.0995994
5129, 0.0186347, 0.0430526, 0.0134941, 0.00192773, 0.00835349, 0.0854627
5144, 0.0282734, 0.0559042, 0.012209, 0.000642576, 0.0134941, 0.110523
5159, 0.0244179, 0.0597596, 0.0141367, 0.00128515, 0.0128515, 0.112451
5174, 0.0218476, 0.0526913, 0.0154218, 0, 0.0160644, 0.106025
5189, 0.0141367, 0.0436952, 0.012209, 0, 0.00642576, 0.0764666
5204, 0.00257031, 0.0436952, 0.00835349, 0, 0.00128515, 0.0559042
5219, 0.00192773, 0.0237753, 0.00385546, 0, 0.000642576, 0.0302011
5234, 0, 0.012209, 0.00257031, 0, 0.00128515, 0.0160644
5249, 0.000642576, 0, 0.000642576, 0, 0.00128515, 0.00257031
5264, 0.000642576, 0.000642576, 0, 0, 0.00128515, 0.00257031
5279, 0, 0.000642576, 0, 0, 0.000642576, 0.00128515
5294, 0, 0, 0, 0, 0.00128515, 0.00128515
5309, 0, 0.000642576, 0, 0, 0.000642576, 0.00128515
5324, 0, 0, 0, 0, 0, 0
